dataset,graph_id,region,graph_family,traversal,include_in_main_experiment,source,target,weight,weight_raw,n_contacts,first_t,last_t,source_file
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1434,1763,40,40,2,47260,47320,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1434,1765,240,240,12,133720,137120,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1434,1766,80,80,4,43120,57840,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1434,1768,20,20,1,43180,43180,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1434,1774,60,60,3,50580,137140,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1434,1789,20,20,1,57820,57820,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1434,1792,20,20,1,57840,57840,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1434,1796,20,20,1,57600,57600,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1434,1797,20,20,1,50740,50740,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1434,1802,20,20,1,47280,47280,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1434,1815,60,60,3,44200,46540,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1434,1821,340,340,17,46060,137080,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1434,1822,80,80,4,46960,50340,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1434,1824,60,60,3,36700,52860,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1434,1833,20,20,1,43820,43820,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1434,1835,40,40,2,45160,133160,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1434,1837,100,100,5,35060,131840,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1434,1838,20,20,1,50780,50780,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1434,1843,20,20,1,129540,129540,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1434,1847,40,40,2,43020,133920,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1434,1851,20,20,1,129540,129540,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1434,1857,500,500,25,46060,126140,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1434,1861,20,20,1,43520,43520,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1434,1880,20,20,1,57820,57820,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1434,1885,4780,4780,239,43340,136880,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1434,1889,20,20,1,43500,43500,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1434,1895,400,400,20,46060,132600,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1434,1909,20,20,1,47060,47060,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1434,1911,20,20,1,50200,50200,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1434,1912,440,440,22,47000,137060,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1435,1437,120,120,6,50940,143040,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1435,1439,220,220,11,35920,141660,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1435,1441,120,120,6,36480,145700,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1435,1443,300,300,15,37360,143100,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1435,1452,60,60,3,35620,36360,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1435,1458,160,160,8,34980,35400,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1435,1459,40,40,2,35140,35160,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1435,1465,100,100,5,36480,145160,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1435,1468,20,20,1,36460,36460,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1435,1471,1400,1400,70,35520,145200,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1435,1475,180,180,9,32060,143100,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1435,1477,120,120,6,35140,36020,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1435,1480,60,60,3,36480,126980,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1435,1482,320,320,16,35920,142020,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1435,1486,180,180,9,35920,126720,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1435,1489,80,80,4,36800,142640,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1435,1498,20,20,1,35720,35720,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1435,1502,20,20,1,32080,32080,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1435,1503,20,20,1,56640,56640,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1435,1511,40,40,2,35220,36420,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1435,1522,80,80,4,35140,35460,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1435,1548,20,20,1,35400,35400,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1435,1562,20,20,1,57520,57520,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1435,1563,100,100,5,56720,126980,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1435,1572,20,20,1,57400,57400,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1435,1574,20,20,1,57760,57760,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1435,1578,2660,2660,133,35520,147780,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1435,1585,300,300,15,56720,142300,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1435,1592,1540,1540,77,35440,147800,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1435,1630,20,20,1,57920,57920,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1435,1750,380,380,19,117880,143040,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1435,1824,380,380,19,34840,145280,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1437,1439,580,580,29,35800,147020,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1437,1441,60,60,3,36680,142220,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1437,1443,760,760,38,45060,147160,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1437,1451,100,100,5,35320,36400,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1437,1452,60,60,3,36160,136980,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1437,1453,920,920,46,36020,46720,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1437,1457,2320,2320,116,32120,143040,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1437,1458,40,40,2,130200,130240,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1437,1459,20,20,1,44720,44720,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1437,1465,2580,2580,129,57060,147680,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1437,1468,20,20,1,131460,131460,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1437,1471,380,380,19,47300,147600,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1437,1475,360,360,18,42500,144640,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1437,1477,120,120,6,36400,130260,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1437,1480,540,540,27,36520,140160,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1437,1482,440,440,22,35620,142980,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1437,1483,140,140,7,130640,132500,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1437,1486,340,340,17,36460,130940,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1437,1489,980,980,49,35360,142860,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1437,1493,180,180,9,35820,135880,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1437,1498,320,320,16,36160,137120,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1437,1501,220,220,11,35200,132620,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1437,1502,60,60,3,36000,45840,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1437,1503,380,380,19,35840,133800,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1437,1520,140,140,7,32180,133960,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1437,1525,20,20,1,36120,36120,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1437,1532,20,20,1,129480,129480,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1437,1533,120,120,6,34580,130540,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1437,1539,100,100,5,44140,49540,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1437,1546,20,20,1,133860,133860,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1437,1549,20,20,1,50040,50040,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1437,1552,120,120,6,44420,129660,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1437,1558,20,20,1,50060,50060,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1437,1560,20,20,1,50560,50560,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1437,1563,15280,15280,764,35380,147740,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1437,1567,60,60,3,48960,49400,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1437,1578,340,340,17,35760,142460,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1437,1579,20,20,1,46180,46180,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1437,1585,1340,1340,67,32200,143000,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1437,1592,120,120,6,126140,144800,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1437,1594,20,20,1,57860,57860,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1437,1613,20,20,1,129600,129600,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1437,1637,80,80,4,130280,132660,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1437,1650,20,20,1,56920,56920,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1437,1664,60,60,3,130160,132220,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1437,1665,180,180,9,134140,136800,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1437,1666,400,400,20,134420,136480,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1437,1668,20,20,1,36660,36660,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1437,1675,100,100,5,131900,132580,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1437,1684,260,260,13,43520,133220,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1437,1688,40,40,2,132800,132820,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1437,1695,700,700,35,129820,136660,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1437,1696,20,20,1,132760,132760,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1437,1697,80,80,4,43200,130980,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1437,1698,80,80,4,130320,130380,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1437,1700,100,100,5,44460,57980,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1437,1705,20,20,1,50720,50720,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1437,1710,20,20,1,43780,43780,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1437,1723,20,20,1,43580,43580,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1437,1749,20,20,1,129820,129820,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1437,1750,120,120,6,125860,142920,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1437,1751,20,20,1,130260,130260,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1437,1757,40,40,2,43520,129820,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1437,1763,20,20,1,43780,43780,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1437,1764,20,20,1,133280,133280,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1437,1780,120,120,6,43760,50520,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1437,1797,20,20,1,132920,132920,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1437,1798,20,20,1,50400,50400,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1437,1802,20,20,1,43560,43560,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1437,1815,140,140,7,44120,49520,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1437,1819,20,20,1,57820,57820,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1437,1821,180,180,9,44180,133960,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1437,1822,40,40,2,43220,50080,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1437,1824,820,820,41,32200,144640,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1437,1833,40,40,2,43760,48380,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1437,1837,100,100,5,46200,136980,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1437,1847,20,20,1,43540,43540,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1437,1857,100,100,5,44180,133740,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1437,1866,20,20,1,133000,133000,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1437,1885,20,20,1,130220,130220,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1437,1889,20,20,1,43020,43020,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1437,1890,20,20,1,129900,129900,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1437,1895,40,40,2,44180,44200,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1437,1911,20,20,1,133360,133360,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1437,1912,40,40,2,43340,130340,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
sociopatterns_primary_school,sociopatterns_primary_school,sociopatterns,temporal_contact_aggregated,none,True,1437,1916,20,20,1,46920,46920,data/raw/socioSchool/primaryschool.csv/primaryschool.csv
