source,target,weight,n_contacts,transmission
1521,1865,180,9,temporal_contact_aggregated
1521,1866,80,4,temporal_contact_aggregated
1521,1880,100,5,temporal_contact_aggregated
1521,1885,220,11,temporal_contact_aggregated
1521,1888,140,7,temporal_contact_aggregated
1521,1892,120,6,temporal_contact_aggregated
1521,1895,240,12,temporal_contact_aggregated
1521,1910,60,3,temporal_contact_aggregated
1522,1533,540,27,temporal_contact_aggregated
1522,1551,20,1,temporal_contact_aggregated
1522,1552,20,1,temporal_contact_aggregated
1522,1560,60,3,temporal_contact_aggregated
1522,1563,20,1,temporal_contact_aggregated
1522,1567,40,2,temporal_contact_aggregated
1522,1572,20,1,temporal_contact_aggregated
1522,1578,280,14,temporal_contact_aggregated
1522,1585,180,9,temporal_contact_aggregated
1522,1592,20,1,temporal_contact_aggregated
1522,1603,20,1,temporal_contact_aggregated
1522,1613,80,4,temporal_contact_aggregated
1522,1616,20,1,temporal_contact_aggregated
1522,1637,340,17,temporal_contact_aggregated
1522,1666,20,1,temporal_contact_aggregated
1522,1668,220,11,temporal_contact_aggregated
1522,1700,40,2,temporal_contact_aggregated
1522,1730,20,1,temporal_contact_aggregated
1522,1751,80,4,temporal_contact_aggregated
1522,1761,20,1,temporal_contact_aggregated
1522,1765,20,1,temporal_contact_aggregated
1522,1774,20,1,temporal_contact_aggregated
1522,1778,20,1,temporal_contact_aggregated
1522,1780,40,2,temporal_contact_aggregated
1522,1801,20,1,temporal_contact_aggregated
1522,1818,40,2,temporal_contact_aggregated
1522,1822,20,1,temporal_contact_aggregated
1522,1833,40,2,temporal_contact_aggregated
1522,1847,20,1,temporal_contact_aggregated
1522,1865,20,1,temporal_contact_aggregated
1522,1888,20,1,temporal_contact_aggregated
1522,1889,20,1,temporal_contact_aggregated
1522,1892,20,1,temporal_contact_aggregated
1522,1895,20,1,temporal_contact_aggregated
1522,1909,20,1,temporal_contact_aggregated
1524,1525,240,12,temporal_contact_aggregated
1524,1528,300,15,temporal_contact_aggregated
1524,1532,40,2,temporal_contact_aggregated
1524,1533,220,11,temporal_contact_aggregated
1524,1538,360,18,temporal_contact_aggregated
1524,1539,1020,51,temporal_contact_aggregated
1524,1545,100,5,temporal_contact_aggregated
1524,1546,60,3,temporal_contact_aggregated
1524,1548,60,3,temporal_contact_aggregated
1524,1549,60,3,temporal_contact_aggregated
1524,1563,20,1,temporal_contact_aggregated
1524,1618,120,6,temporal_contact_aggregated
1524,1653,100,5,temporal_contact_aggregated
1524,1705,140,7,temporal_contact_aggregated
1524,1730,80,4,temporal_contact_aggregated
1524,1797,40,2,temporal_contact_aggregated
1524,1815,840,42,temporal_contact_aggregated
1524,1837,160,8,temporal_contact_aggregated
1524,1890,20,1,temporal_contact_aggregated
1525,1528,1500,75,temporal_contact_aggregated
1525,1532,580,29,temporal_contact_aggregated
1525,1533,220,11,temporal_contact_aggregated
1525,1538,100,5,temporal_contact_aggregated
1525,1539,40,2,temporal_contact_aggregated
1525,1545,140,7,temporal_contact_aggregated
1525,1546,260,13,temporal_contact_aggregated
1525,1548,1060,53,temporal_contact_aggregated
1525,1549,160,8,temporal_contact_aggregated
1525,1563,20,1,temporal_contact_aggregated
1525,1585,60,3,temporal_contact_aggregated
1525,1613,40,2,temporal_contact_aggregated
1525,1618,320,16,temporal_contact_aggregated
1525,1625,20,1,temporal_contact_aggregated
1525,1647,20,1,temporal_contact_aggregated
1525,1649,40,2,temporal_contact_aggregated
1525,1653,340,17,temporal_contact_aggregated
1525,1663,20,1,temporal_contact_aggregated
1525,1666,20,1,temporal_contact_aggregated
1525,1670,20,1,temporal_contact_aggregated
1525,1680,20,1,temporal_contact_aggregated
1525,1684,20,1,temporal_contact_aggregated
1525,1705,160,8,temporal_contact_aggregated
1525,1730,180,9,temporal_contact_aggregated
1525,1765,20,1,temporal_contact_aggregated
1525,1797,660,33,temporal_contact_aggregated
1525,1815,400,20,temporal_contact_aggregated
1525,1837,1360,68,temporal_contact_aggregated
1525,1908,20,1,temporal_contact_aggregated
1525,1920,20,1,temporal_contact_aggregated
1528,1532,380,19,temporal_contact_aggregated
1528,1533,640,32,temporal_contact_aggregated
1528,1538,380,19,temporal_contact_aggregated
1528,1539,240,12,temporal_contact_aggregated
1528,1545,580,29,temporal_contact_aggregated
1528,1546,940,47,temporal_contact_aggregated
1528,1548,1340,67,temporal_contact_aggregated
1528,1549,60,3,temporal_contact_aggregated
1528,1558,60,3,temporal_contact_aggregated
1528,1560,40,2,temporal_contact_aggregated
1528,1572,40,2,temporal_contact_aggregated
1528,1585,60,3,temporal_contact_aggregated
1528,1618,100,5,temporal_contact_aggregated
1528,1628,40,2,temporal_contact_aggregated
1528,1653,400,20,temporal_contact_aggregated
1528,1674,20,1,temporal_contact_aggregated
1528,1675,20,1,temporal_contact_aggregated
1528,1700,20,1,temporal_contact_aggregated
1528,1705,2660,133,temporal_contact_aggregated
1528,1730,540,27,temporal_contact_aggregated
1528,1752,20,1,temporal_contact_aggregated
1528,1763,20,1,temporal_contact_aggregated
1528,1765,20,1,temporal_contact_aggregated
1528,1778,20,1,temporal_contact_aggregated
1528,1797,740,37,temporal_contact_aggregated
1528,1802,280,14,temporal_contact_aggregated
1528,1815,720,36,temporal_contact_aggregated
1528,1837,700,35,temporal_contact_aggregated
1528,1847,640,32,temporal_contact_aggregated
1528,1851,160,8,temporal_contact_aggregated
1528,1866,680,34,temporal_contact_aggregated
1528,1887,20,1,temporal_contact_aggregated
1528,1916,60,3,temporal_contact_aggregated
1532,1533,2340,117,temporal_contact_aggregated
1532,1538,1540,77,temporal_contact_aggregated
1532,1539,80,4,temporal_contact_aggregated
1532,1545,160,8,temporal_contact_aggregated
1532,1546,140,7,temporal_contact_aggregated
1532,1548,1920,96,temporal_contact_aggregated
1532,1549,1260,63,temporal_contact_aggregated
1532,1558,20,1,temporal_contact_aggregated
1532,1567,20,1,temporal_contact_aggregated
1532,1579,80,4,temporal_contact_aggregated
1532,1585,120,6,temporal_contact_aggregated
1532,1618,580,29,temporal_contact_aggregated
1532,1628,120,6,temporal_contact_aggregated
1532,1647,40,2,temporal_contact_aggregated
1532,1653,300,15,temporal_contact_aggregated
1532,1664,960,48,temporal_contact_aggregated
1532,1665,160,8,temporal_contact_aggregated
1532,1666,40,2,temporal_contact_aggregated
1532,1675,20,1,temporal_contact_aggregated
1532,1684,20,1,temporal_contact_aggregated
1532,1695,20,1,temporal_contact_aggregated
1532,1697,80,4,temporal_contact_aggregated
1532,1698,80,4,temporal_contact_aggregated
1532,1700,20,1,temporal_contact_aggregated
1532,1705,120,6,temporal_contact_aggregated
1532,1708,20,1,temporal_contact_aggregated
1532,1719,20,1,temporal_contact_aggregated
1532,1722,20,1,temporal_contact_aggregated
1532,1730,160,8,temporal_contact_aggregated
1532,1751,40,2,temporal_contact_aggregated
1532,1761,20,1,temporal_contact_aggregated
1532,1763,40,2,temporal_contact_aggregated
1532,1765,40,2,temporal_contact_aggregated
1532,1767,40,2,temporal_contact_aggregated
1532,1780,60,3,temporal_contact_aggregated
1532,1789,20,1,temporal_contact_aggregated
1532,1795,20,1,temporal_contact_aggregated
1532,1796,20,1,temporal_contact_aggregated
1532,1797,220,11,temporal_contact_aggregated
1532,1802,140,7,temporal_contact_aggregated
1532,1815,1440,72,temporal_contact_aggregated
1532,1821,320,16,temporal_contact_aggregated
1532,1822,60,3,temporal_contact_aggregated
1532,1833,80,4,temporal_contact_aggregated
1532,1835,20,1,temporal_contact_aggregated
1532,1837,1840,92,temporal_contact_aggregated
1532,1847,140,7,temporal_contact_aggregated
1532,1851,160,8,temporal_contact_aggregated
1532,1857,420,21,temporal_contact_aggregated
1532,1861,20,1,temporal_contact_aggregated
1532,1866,160,8,temporal_contact_aggregated
1532,1885,960,48,temporal_contact_aggregated
1532,1889,40,2,temporal_contact_aggregated
1532,1890,20,1,temporal_contact_aggregated
1532,1895,280,14,temporal_contact_aggregated
1532,1902,20,1,temporal_contact_aggregated
1532,1907,20,1,temporal_contact_aggregated
1532,1912,160,8,temporal_contact_aggregated
1532,1916,20,1,temporal_contact_aggregated
1533,1538,580,29,temporal_contact_aggregated
1533,1539,700,35,temporal_contact_aggregated
1533,1545,400,20,temporal_contact_aggregated
1533,1546,1380,69,temporal_contact_aggregated
1533,1548,540,27,temporal_contact_aggregated
1533,1549,1200,60,temporal_contact_aggregated
1533,1552,60,3,temporal_contact_aggregated
1533,1563,100,5,temporal_contact_aggregated
1533,1578,60,3,temporal_contact_aggregated
1533,1585,260,13,temporal_contact_aggregated
1533,1592,20,1,temporal_contact_aggregated
1533,1618,240,12,temporal_contact_aggregated
1533,1625,20,1,temporal_contact_aggregated
1533,1628,20,1,temporal_contact_aggregated
1533,1653,1700,85,temporal_contact_aggregated
1533,1664,60,3,temporal_contact_aggregated
1533,1665,20,1,temporal_contact_aggregated
1533,1666,20,1,temporal_contact_aggregated
1533,1668,20,1,temporal_contact_aggregated
1533,1670,40,2,temporal_contact_aggregated
1533,1673,20,1,temporal_contact_aggregated
1533,1675,340,17,temporal_contact_aggregated
1533,1684,280,14,temporal_contact_aggregated
1533,1688,160,8,temporal_contact_aggregated
1533,1695,40,2,temporal_contact_aggregated
1533,1697,80,4,temporal_contact_aggregated
1533,1698,80,4,temporal_contact_aggregated
1533,1700,20,1,temporal_contact_aggregated
1533,1704,60,3,temporal_contact_aggregated
1533,1705,280,14,temporal_contact_aggregated
1533,1710,20,1,temporal_contact_aggregated
1533,1730,560,28,temporal_contact_aggregated
1533,1732,20,1,temporal_contact_aggregated
1533,1743,320,16,temporal_contact_aggregated
1533,1749,20,1,temporal_contact_aggregated
1533,1761,40,2,temporal_contact_aggregated
1533,1764,120,6,temporal_contact_aggregated
1533,1765,180,9,temporal_contact_aggregated
1533,1772,20,1,temporal_contact_aggregated
1533,1774,20,1,temporal_contact_aggregated
1533,1780,100,5,temporal_contact_aggregated
1533,1797,300,15,temporal_contact_aggregated
1533,1798,20,1,temporal_contact_aggregated
1533,1801,20,1,temporal_contact_aggregated
1533,1802,160,8,temporal_contact_aggregated
1533,1815,760,38,temporal_contact_aggregated
1533,1821,80,4,temporal_contact_aggregated
1533,1833,20,1,temporal_contact_aggregated
1533,1835,80,4,temporal_contact_aggregated
1533,1837,680,34,temporal_contact_aggregated
1533,1847,60,3,temporal_contact_aggregated
1533,1851,20,1,temporal_contact_aggregated
1533,1855,20,1,temporal_contact_aggregated
1533,1857,180,9,temporal_contact_aggregated
1533,1861,60,3,temporal_contact_aggregated
1533,1866,100,5,temporal_contact_aggregated
1533,1885,2040,102,temporal_contact_aggregated
1533,1889,20,1,temporal_contact_aggregated
1533,1890,40,2,temporal_contact_aggregated
1533,1895,80,4,temporal_contact_aggregated
1533,1897,60,3,temporal_contact_aggregated
1533,1912,1480,74,temporal_contact_aggregated
1538,1539,360,18,temporal_contact_aggregated
1538,1545,120,6,temporal_contact_aggregated
1538,1546,880,44,temporal_contact_aggregated
1538,1548,80,4,temporal_contact_aggregated
1538,1549,80,4,temporal_contact_aggregated
1538,1618,640,32,temporal_contact_aggregated
1538,1653,420,21,temporal_contact_aggregated
1538,1665,40,2,temporal_contact_aggregated
1538,1670,120,6,temporal_contact_aggregated
1538,1688,40,2,temporal_contact_aggregated
1538,1698,20,1,temporal_contact_aggregated
1538,1705,580,29,temporal_contact_aggregated
1538,1730,180,9,temporal_contact_aggregated
1538,1797,180,9,temporal_contact_aggregated
1538,1815,780,39,temporal_contact_aggregated
1538,1837,200,10,temporal_contact_aggregated
1538,1851,60,3,temporal_contact_aggregated
1539,1545,1180,59,temporal_contact_aggregated
1539,1546,180,9,temporal_contact_aggregated
1539,1548,320,16,temporal_contact_aggregated
1539,1549,120,6,temporal_contact_aggregated
1539,1551,20,1,temporal_contact_aggregated
1539,1560,40,2,temporal_contact_aggregated
1539,1563,60,3,temporal_contact_aggregated
1539,1567,120,6,temporal_contact_aggregated
1539,1579,20,1,temporal_contact_aggregated
1539,1618,160,8,temporal_contact_aggregated
1539,1653,540,27,temporal_contact_aggregated
1539,1670,20,1,temporal_contact_aggregated
1539,1700,20,1,temporal_contact_aggregated
1539,1705,1420,71,temporal_contact_aggregated
1539,1730,140,7,temporal_contact_aggregated
1539,1763,60,3,temporal_contact_aggregated
1539,1767,60,3,temporal_contact_aggregated
1539,1780,20,1,temporal_contact_aggregated
1539,1792,20,1,temporal_contact_aggregated
1539,1797,260,13,temporal_contact_aggregated
1539,1802,100,5,temporal_contact_aggregated
1539,1815,2700,135,temporal_contact_aggregated
1539,1821,100,5,temporal_contact_aggregated
1539,1833,20,1,temporal_contact_aggregated
1539,1835,20,1,temporal_contact_aggregated
1539,1837,640,32,temporal_contact_aggregated
1539,1847,80,4,temporal_contact_aggregated
1539,1857,120,6,temporal_contact_aggregated
1539,1885,20,1,temporal_contact_aggregated
1539,1895,180,9,temporal_contact_aggregated
1545,1546,200,10,temporal_contact_aggregated
1545,1548,340,17,temporal_contact_aggregated
1545,1549,140,7,temporal_contact_aggregated
1545,1618,40,2,temporal_contact_aggregated
1545,1653,220,11,temporal_contact_aggregated
1545,1656,20,1,temporal_contact_aggregated
1545,1664,20,1,temporal_contact_aggregated
1545,1665,100,5,temporal_contact_aggregated
1545,1666,80,4,temporal_contact_aggregated
1545,1675,20,1,temporal_contact_aggregated
1545,1684,80,4,temporal_contact_aggregated
1545,1695,20,1,temporal_contact_aggregated
1545,1696,20,1,temporal_contact_aggregated
1545,1697,40,2,temporal_contact_aggregated
1545,1698,640,32,temporal_contact_aggregated
1545,1705,3860,193,temporal_contact_aggregated
1545,1730,40,2,temporal_contact_aggregated
1545,1753,20,1,temporal_contact_aggregated
1545,1761,20,1,temporal_contact_aggregated
1545,1765,40,2,temporal_contact_aggregated
1545,1797,2020,101,temporal_contact_aggregated
1545,1815,220,11,temporal_contact_aggregated
1545,1821,20,1,temporal_contact_aggregated
1545,1835,60,3,temporal_contact_aggregated
1545,1837,4840,242,temporal_contact_aggregated
1545,1847,1000,50,temporal_contact_aggregated
1545,1851,60,3,temporal_contact_aggregated
1545,1866,840,42,temporal_contact_aggregated
1545,1887,20,1,temporal_contact_aggregated
1545,1890,20,1,temporal_contact_aggregated
1545,1922,20,1,temporal_contact_aggregated
1546,1548,2180,109,temporal_contact_aggregated
1546,1549,880,44,temporal_contact_aggregated
1546,1563,20,1,temporal_contact_aggregated
1546,1579,20,1,temporal_contact_aggregated
1546,1585,60,3,temporal_contact_aggregated
1546,1613,20,1,temporal_contact_aggregated
1546,1618,100,5,temporal_contact_aggregated
1546,1653,300,15,temporal_contact_aggregated
1546,1664,40,2,temporal_contact_aggregated
1546,1665,60,3,temporal_contact_aggregated
1546,1666,60,3,temporal_contact_aggregated
1546,1675,140,7,temporal_contact_aggregated
1546,1695,140,7,temporal_contact_aggregated
1546,1696,40,2,temporal_contact_aggregated
1546,1697,40,2,temporal_contact_aggregated
1546,1705,260,13,temporal_contact_aggregated
1546,1711,20,1,temporal_contact_aggregated
1546,1718,40,2,temporal_contact_aggregated
1546,1730,580,29,temporal_contact_aggregated
1546,1751,20,1,temporal_contact_aggregated
1546,1768,20,1,temporal_contact_aggregated
1546,1797,120,6,temporal_contact_aggregated
1546,1815,680,34,temporal_contact_aggregated
1546,1821,920,46,temporal_contact_aggregated
1546,1835,720,36,temporal_contact_aggregated
1546,1837,140,7,temporal_contact_aggregated
1546,1857,220,11,temporal_contact_aggregated
1546,1861,80,4,temporal_contact_aggregated
1546,1866,20,1,temporal_contact_aggregated
1546,1885,140,7,temporal_contact_aggregated
1546,1890,40,2,temporal_contact_aggregated
1546,1895,120,6,temporal_contact_aggregated
1546,1897,40,2,temporal_contact_aggregated
1546,1906,80,4,temporal_contact_aggregated
1546,1912,20,1,temporal_contact_aggregated
1548,1549,160,8,temporal_contact_aggregated
1548,1551,20,1,temporal_contact_aggregated
1548,1563,20,1,temporal_contact_aggregated
1548,1578,20,1,temporal_contact_aggregated
1548,1585,60,3,temporal_contact_aggregated
1548,1592,40,2,temporal_contact_aggregated
1548,1618,360,18,temporal_contact_aggregated
1548,1647,40,2,temporal_contact_aggregated
1548,1649,20,1,temporal_contact_aggregated
1548,1653,760,38,temporal_contact_aggregated
1548,1656,20,1,temporal_contact_aggregated
1548,1664,620,31,temporal_contact_aggregated
1548,1665,120,6,temporal_contact_aggregated
1548,1666,20,1,temporal_contact_aggregated
1548,1670,20,1,temporal_contact_aggregated
1548,1673,40,2,temporal_contact_aggregated
1548,1684,20,1,temporal_contact_aggregated
1548,1695,80,4,temporal_contact_aggregated
1548,1696,40,2,temporal_contact_aggregated
1548,1697,60,3,temporal_contact_aggregated
1548,1698,60,3,temporal_contact_aggregated
1548,1705,1080,54,temporal_contact_aggregated
1548,1706,20,1,temporal_contact_aggregated
1548,1718,20,1,temporal_contact_aggregated
1548,1722,20,1,temporal_contact_aggregated
1548,1730,260,13,temporal_contact_aggregated
1548,1739,20,1,temporal_contact_aggregated
1548,1745,20,1,temporal_contact_aggregated
1548,1751,80,4,temporal_contact_aggregated
1548,1757,20,1,temporal_contact_aggregated
1548,1765,40,2,temporal_contact_aggregated
1548,1779,40,2,temporal_contact_aggregated
1548,1783,20,1,temporal_contact_aggregated
1548,1789,20,1,temporal_contact_aggregated
1548,1797,840,42,temporal_contact_aggregated
1548,1815,280,14,temporal_contact_aggregated
1548,1818,140,7,temporal_contact_aggregated
1548,1821,60,3,temporal_contact_aggregated
1548,1822,20,1,temporal_contact_aggregated
1548,1835,40,2,temporal_contact_aggregated
1548,1837,1540,77,temporal_contact_aggregated
1548,1854,20,1,temporal_contact_aggregated
1548,1857,60,3,temporal_contact_aggregated
1548,1895,80,4,temporal_contact_aggregated
1548,1908,20,1,temporal_contact_aggregated
1548,1912,100,5,temporal_contact_aggregated
1548,1920,20,1,temporal_contact_aggregated
1549,1551,700,35,temporal_contact_aggregated
1549,1552,160,8,temporal_contact_aggregated
1549,1558,300,15,temporal_contact_aggregated
1549,1563,20,1,temporal_contact_aggregated
1549,1564,40,2,temporal_contact_aggregated
1549,1567,80,4,temporal_contact_aggregated
1549,1578,20,1,temporal_contact_aggregated
1549,1579,120,6,temporal_contact_aggregated
1549,1592,20,1,temporal_contact_aggregated
1549,1613,20,1,temporal_contact_aggregated
1549,1618,80,4,temporal_contact_aggregated
1549,1628,40,2,temporal_contact_aggregated
1549,1653,300,15,temporal_contact_aggregated
1549,1665,20,1,temporal_contact_aggregated
1549,1673,20,1,temporal_contact_aggregated
1549,1675,300,15,temporal_contact_aggregated
1549,1684,140,7,temporal_contact_aggregated
1549,1688,20,1,temporal_contact_aggregated
1549,1695,40,2,temporal_contact_aggregated
1549,1696,180,9,temporal_contact_aggregated
1549,1697,20,1,temporal_contact_aggregated
1549,1698,40,2,temporal_contact_aggregated
1549,1700,360,18,temporal_contact_aggregated
1549,1705,300,15,temporal_contact_aggregated
1549,1708,80,4,temporal_contact_aggregated
1549,1709,20,1,temporal_contact_aggregated
1549,1722,20,1,temporal_contact_aggregated
1549,1730,3040,152,temporal_contact_aggregated
1549,1757,80,4,temporal_contact_aggregated
1549,1763,20,1,temporal_contact_aggregated
1549,1765,260,13,temporal_contact_aggregated
1549,1766,20,1,temporal_contact_aggregated
1549,1770,80,4,temporal_contact_aggregated
1549,1772,20,1,temporal_contact_aggregated
1549,1774,20,1,temporal_contact_aggregated
1549,1780,20,1,temporal_contact_aggregated
1549,1790,20,1,temporal_contact_aggregated
1549,1795,40,2,temporal_contact_aggregated
1549,1797,280,14,temporal_contact_aggregated
1549,1801,20,1,temporal_contact_aggregated
1549,1802,40,2,temporal_contact_aggregated
1549,1815,180,9,temporal_contact_aggregated
1549,1821,40,2,temporal_contact_aggregated
1549,1833,20,1,temporal_contact_aggregated
1549,1835,80,4,temporal_contact_aggregated
1549,1837,260,13,temporal_contact_aggregated
1549,1838,20,1,temporal_contact_aggregated
1549,1847,160,8,temporal_contact_aggregated
1549,1851,60,3,temporal_contact_aggregated
1549,1885,160,8,temporal_contact_aggregated
1549,1912,20,1,temporal_contact_aggregated
1549,1920,20,1,temporal_contact_aggregated
1551,1552,400,20,temporal_contact_aggregated
1551,1555,400,20,temporal_contact_aggregated
1551,1558,640,32,temporal_contact_aggregated
1551,1560,680,34,temporal_contact_aggregated
1551,1562,260,13,temporal_contact_aggregated
1551,1564,1900,95,temporal_contact_aggregated
1551,1567,440,22,temporal_contact_aggregated
1551,1570,1440,72,temporal_contact_aggregated
1551,1572,1440,72,temporal_contact_aggregated
1551,1574,60,3,temporal_contact_aggregated
1551,1578,20,1,temporal_contact_aggregated
1551,1579,2720,136,temporal_contact_aggregated
1551,1580,400,20,temporal_contact_aggregated
1551,1585,40,2,temporal_contact_aggregated
1551,1594,1820,91,temporal_contact_aggregated
1551,1613,60,3,temporal_contact_aggregated
1551,1617,20,1,temporal_contact_aggregated
1551,1625,100,5,temporal_contact_aggregated
1551,1628,20,1,temporal_contact_aggregated
1551,1630,20,1,temporal_contact_aggregated
1551,1664,20,1,temporal_contact_aggregated
1551,1666,20,1,temporal_contact_aggregated
1551,1668,40,2,temporal_contact_aggregated
1551,1673,20,1,temporal_contact_aggregated
1551,1674,60,3,temporal_contact_aggregated
1551,1675,20,1,temporal_contact_aggregated
1551,1685,280,14,temporal_contact_aggregated
1551,1696,20,1,temporal_contact_aggregated
1551,1698,20,1,temporal_contact_aggregated
1551,1700,200,10,temporal_contact_aggregated
1551,1704,20,1,temporal_contact_aggregated
1551,1705,100,5,temporal_contact_aggregated
1551,1706,20,1,temporal_contact_aggregated
1551,1707,1400,70,temporal_contact_aggregated
1551,1708,120,6,temporal_contact_aggregated
1551,1709,180,9,temporal_contact_aggregated
1551,1712,660,33,temporal_contact_aggregated
1551,1714,140,7,temporal_contact_aggregated
1551,1719,40,2,temporal_contact_aggregated
1551,1720,80,4,temporal_contact_aggregated
1551,1722,280,14,temporal_contact_aggregated
1551,1723,100,5,temporal_contact_aggregated
1551,1727,220,11,temporal_contact_aggregated
1551,1730,100,5,temporal_contact_aggregated
1551,1731,700,35,temporal_contact_aggregated
1551,1737,20,1,temporal_contact_aggregated
1551,1738,220,11,temporal_contact_aggregated
1551,1741,100,5,temporal_contact_aggregated
1551,1743,20,1,temporal_contact_aggregated
1551,1744,340,17,temporal_contact_aggregated
1551,1746,40,2,temporal_contact_aggregated
1551,1748,60,3,temporal_contact_aggregated
1551,1749,20,1,temporal_contact_aggregated
1551,1751,60,3,temporal_contact_aggregated
1551,1757,140,7,temporal_contact_aggregated
1551,1759,120,6,temporal_contact_aggregated
1551,1761,60,3,temporal_contact_aggregated
1551,1763,1320,66,temporal_contact_aggregated
1551,1765,40,2,temporal_contact_aggregated
1551,1766,20,1,temporal_contact_aggregated
1551,1768,40,2,temporal_contact_aggregated
1551,1774,20,1,temporal_contact_aggregated
1551,1779,20,1,temporal_contact_aggregated
1551,1780,1000,50,temporal_contact_aggregated
1551,1782,680,34,temporal_contact_aggregated
1551,1783,40,2,temporal_contact_aggregated
1551,1787,20,1,temporal_contact_aggregated
1551,1789,20,1,temporal_contact_aggregated
1551,1790,60,3,temporal_contact_aggregated
1551,1795,840,42,temporal_contact_aggregated
1551,1798,20,1,temporal_contact_aggregated
1551,1799,20,1,temporal_contact_aggregated
1551,1800,20,1,temporal_contact_aggregated
1551,1801,420,21,temporal_contact_aggregated
1551,1802,20,1,temporal_contact_aggregated
1551,1807,40,2,temporal_contact_aggregated
1551,1809,100,5,temporal_contact_aggregated
1551,1815,40,2,temporal_contact_aggregated
1551,1820,420,21,temporal_contact_aggregated
1551,1822,800,40,temporal_contact_aggregated
1551,1824,20,1,temporal_contact_aggregated
1551,1833,900,45,temporal_contact_aggregated
1551,1835,20,1,temporal_contact_aggregated
1551,1838,60,3,temporal_contact_aggregated
1551,1843,260,13,temporal_contact_aggregated
1551,1847,20,1,temporal_contact_aggregated
1551,1851,940,47,temporal_contact_aggregated
1551,1855,60,3,temporal_contact_aggregated
1551,1857,60,3,temporal_contact_aggregated
1551,1859,140,7,temporal_contact_aggregated
1551,1866,60,3,temporal_contact_aggregated
1551,1877,20,1,temporal_contact_aggregated
1551,1885,20,1,temporal_contact_aggregated
1551,1887,80,4,temporal_contact_aggregated
1551,1889,40,2,temporal_contact_aggregated
1551,1890,80,4,temporal_contact_aggregated
1551,1898,40,2,temporal_contact_aggregated
1551,1906,20,1,temporal_contact_aggregated
1551,1907,80,4,temporal_contact_aggregated
1551,1908,20,1,temporal_contact_aggregated
1551,1909,160,8,temporal_contact_aggregated
1551,1911,80,4,temporal_contact_aggregated
1551,1912,20,1,temporal_contact_aggregated
1551,1916,40,2,temporal_contact_aggregated
1551,1919,20,1,temporal_contact_aggregated
1551,1922,20,1,temporal_contact_aggregated
1552,1555,3440,172,temporal_contact_aggregated
1552,1558,660,33,temporal_contact_aggregated
1552,1560,440,22,temporal_contact_aggregated
1552,1562,3840,192,temporal_contact_aggregated
1552,1563,60,3,temporal_contact_aggregated
1552,1564,360,18,temporal_contact_aggregated
1552,1567,420,21,temporal_contact_aggregated
1552,1570,680,34,temporal_contact_aggregated
1552,1572,740,37,temporal_contact_aggregated
1552,1574,900,45,temporal_contact_aggregated
1552,1579,1120,56,temporal_contact_aggregated
1552,1580,580,29,temporal_contact_aggregated
1552,1585,20,1,temporal_contact_aggregated
1552,1594,160,8,temporal_contact_aggregated
1552,1617,80,4,temporal_contact_aggregated
1552,1625,20,1,temporal_contact_aggregated
1552,1628,280,14,temporal_contact_aggregated
1552,1637,20,1,temporal_contact_aggregated
1552,1643,40,2,temporal_contact_aggregated
1552,1661,20,1,temporal_contact_aggregated
1552,1663,20,1,temporal_contact_aggregated
1552,1665,20,1,temporal_contact_aggregated
1552,1666,20,1,temporal_contact_aggregated
1552,1673,60,3,temporal_contact_aggregated
1552,1674,60,3,temporal_contact_aggregated
1552,1675,40,2,temporal_contact_aggregated
1552,1681,20,1,temporal_contact_aggregated
1552,1684,60,3,temporal_contact_aggregated
1552,1685,3080,154,temporal_contact_aggregated
1552,1687,20,1,temporal_contact_aggregated
1552,1695,20,1,temporal_contact_aggregated
1552,1697,20,1,temporal_contact_aggregated
1552,1698,20,1,temporal_contact_aggregated
1552,1700,5280,264,temporal_contact_aggregated
1552,1702,20,1,temporal_contact_aggregated
1552,1704,20,1,temporal_contact_aggregated
1552,1707,180,9,temporal_contact_aggregated
1552,1708,20,1,temporal_contact_aggregated
1552,1709,240,12,temporal_contact_aggregated
1552,1712,620,31,temporal_contact_aggregated
1552,1719,200,10,temporal_contact_aggregated
1552,1720,940,47,temporal_contact_aggregated
1552,1722,180,9,temporal_contact_aggregated
1552,1723,40,2,temporal_contact_aggregated
1552,1727,120,6,temporal_contact_aggregated
1552,1730,280,14,temporal_contact_aggregated
1552,1731,360,18,temporal_contact_aggregated
1552,1735,20,1,temporal_contact_aggregated
1552,1738,100,5,temporal_contact_aggregated
1552,1744,60,3,temporal_contact_aggregated
1552,1746,100,5,temporal_contact_aggregated
1552,1748,200,10,temporal_contact_aggregated
1552,1749,40,2,temporal_contact_aggregated
1552,1751,20,1,temporal_contact_aggregated
1552,1752,40,2,temporal_contact_aggregated
1552,1757,80,4,temporal_contact_aggregated
1552,1761,80,4,temporal_contact_aggregated
1552,1763,200,10,temporal_contact_aggregated
1552,1765,20,1,temporal_contact_aggregated
1552,1768,380,19,temporal_contact_aggregated
1552,1778,40,2,temporal_contact_aggregated
1552,1780,480,24,temporal_contact_aggregated
1552,1782,40,2,temporal_contact_aggregated
1552,1787,140,7,temporal_contact_aggregated
1552,1790,100,5,temporal_contact_aggregated
1552,1795,120,6,temporal_contact_aggregated
1552,1796,200,10,temporal_contact_aggregated
1552,1798,40,2,temporal_contact_aggregated
1552,1799,20,1,temporal_contact_aggregated
