dataset,graph_id,region,graph_family,node_id,component_id,component_size,label,hhid,site,group,sex,sars,index,degree,weighted_degree_sec,contact_count,degree_centrality,betweenness_centrality,closeness_centrality,clustering,core_number,graph_center_score,structural_source_label,source_file
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,1547,0,75,simulation_source_unknown_until_task_generation,sociopatterns_hospital_component_0,SocioPatterns hospital ward,PAT,Unknown,Unknown,Unknown,14,5620.0,281.0,0.1891891891891892,0.0004307897127779226,0.5441176470588235,0.8021978021978022,14,0.3333333333333333,0,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,1613,0,75,simulation_source_unknown_until_task_generation,sociopatterns_hospital_component_0,SocioPatterns hospital ward,NUR,Unknown,Unknown,Unknown,16,8920.0,446.0,0.21621621621621623,0.0019440124845267707,0.5441176470588235,0.35833333333333334,16,0.3333333333333333,0,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,1625,0,75,simulation_source_unknown_until_task_generation,sociopatterns_hospital_component_0,SocioPatterns hospital ward,NUR,Unknown,Unknown,Unknown,32,27320.0,1366.0,0.43243243243243246,0.004119598116614182,0.6379310344827587,0.6875,22,0.5,0,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,1629,0,75,simulation_source_unknown_until_task_generation,sociopatterns_hospital_component_0,SocioPatterns hospital ward,NUR,Unknown,Unknown,Unknown,30,21500.0,1075.0,0.40540540540540543,0.005427069462603627,0.6271186440677966,0.6482758620689655,22,0.5,0,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,1658,0,75,simulation_source_unknown_until_task_generation,sociopatterns_hospital_component_0,SocioPatterns hospital ward,ADM,Unknown,Unknown,Unknown,51,24840.0,1242.0,0.6891891891891891,0.022657108475668104,0.7628865979381443,0.5411764705882353,22,0.5,0,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,1660,0,75,simulation_source_unknown_until_task_generation,sociopatterns_hospital_component_0,SocioPatterns hospital ward,MED,Unknown,Unknown,Unknown,22,8080.0,404.0,0.2972972972972973,0.002496005377321586,0.5873015873015873,0.6493506493506493,19,0.5,0,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,1671,0,75,simulation_source_unknown_until_task_generation,sociopatterns_hospital_component_0,SocioPatterns hospital ward,ADM,Unknown,Unknown,Unknown,10,5780.0,289.0,0.13513513513513514,3.6587756168739245e-05,0.5362318840579711,0.9555555555555556,10,0.5,0,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,1701,0,75,simulation_source_unknown_until_task_generation,sociopatterns_hospital_component_0,SocioPatterns hospital ward,PAT,Unknown,Unknown,Unknown,18,6120.0,306.0,0.24324324324324326,0.0007843036943436771,0.5692307692307692,0.8235294117647058,17,0.5,0,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,1702,0,75,simulation_source_unknown_until_task_generation,sociopatterns_hospital_component_0,SocioPatterns hospital ward,PAT,Unknown,Unknown,Unknown,27,9200.0,460.0,0.36486486486486486,0.0026477257997940653,0.6115702479338843,0.717948717948718,22,0.5,0,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,1769,0,75,simulation_source_unknown_until_task_generation,sociopatterns_hospital_component_0,SocioPatterns hospital ward,PAT,Unknown,Unknown,Unknown,21,3480.0,174.0,0.28378378378378377,0.002190680506690792,0.5826771653543307,0.6761904761904762,19,0.5,0,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,1784,0,75,simulation_source_unknown_until_task_generation,sociopatterns_hospital_component_0,SocioPatterns hospital ward,PAT,Unknown,Unknown,Unknown,11,1220.0,61.0,0.14864864864864866,0.000441118268528252,0.5323741007194245,0.6727272727272727,11,0.3333333333333333,0,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
