dataset,graph_id,region,graph_family,traversal,include_in_main_experiment,source,target,weight,weight_raw,n_contacts,first_t,last_t,source_file
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,none,True,1114,1193,60,60,3,4900,10580,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,none,True,1114,1196,260,260,13,91480,342140,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,none,True,1114,1202,60,60,3,90280,91520,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,none,True,1114,1205,40,40,2,90020,347000,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,none,True,1114,1207,1340,1340,67,65940,91480,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,none,True,1114,1210,540,540,27,74900,343560,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,none,True,1114,1245,380,380,19,75140,91860,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,none,True,1114,1260,200,200,10,78960,346780,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,none,True,1114,1295,10900,10900,545,4240,346500,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,none,True,1114,1305,80,80,4,72100,72240,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,none,True,1114,1307,60,60,3,339320,339540,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,none,True,1114,1320,140,140,7,70000,70460,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,none,True,1114,1323,60,60,3,67680,90380,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,none,True,1114,1365,1060,1060,53,71640,338480,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,none,True,1114,1377,20,20,1,83440,83440,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,none,True,1114,1378,980,980,49,66820,83780,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,none,True,1114,1383,1200,1200,60,69360,86000,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,none,True,1114,1393,600,600,30,70580,85820,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,none,True,1114,1399,220,220,11,69180,84380,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,none,True,1114,1401,20,20,1,338740,338740,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,none,True,1114,1416,20,20,1,343200,343200,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,none,True,1114,1629,320,320,16,331580,344560,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,none,True,1114,1658,100,100,5,334740,344820,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,none,True,1114,1671,20,20,1,336420,336420,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,none,True,1114,1702,20,20,1,340280,340280,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,none,True,1115,1130,100,100,5,170060,338420,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,none,True,1115,1142,20,20,1,346560,346560,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,none,True,1115,1144,440,440,22,76980,339680,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,none,True,1115,1148,40,40,2,170260,257440,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,none,True,1115,1149,1500,1500,75,86660,345820,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,none,True,1115,1157,380,380,19,76020,339540,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,none,True,1115,1159,80,80,4,163700,257840,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,none,True,1115,1164,1540,1540,77,66840,255560,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,none,True,1115,1179,400,400,20,86200,176500,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,none,True,1115,1181,780,780,39,65540,344940,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,none,True,1115,1190,2500,2500,125,243520,345460,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,none,True,1115,1191,20,20,1,77760,77760,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,none,True,1115,1193,4160,4160,208,163560,262800,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,none,True,1115,1196,940,940,47,332200,344460,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,none,True,1115,1205,440,440,22,251300,339880,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,none,True,1115,1207,11060,11060,553,65780,176420,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,none,True,1115,1209,80,80,4,168880,338360,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,none,True,1115,1210,21180,21180,1059,76660,345440,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,none,True,1115,1221,160,160,8,170220,254320,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,none,True,1115,1232,160,160,8,260160,346640,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,none,True,1115,1245,460,460,23,83000,171800,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,none,True,1115,1260,260,260,13,81240,343040,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,none,True,1115,1295,3460,3460,173,64620,346560,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,none,True,1115,1307,1000,1000,50,159260,339500,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,none,True,1115,1320,1020,1020,51,66000,170500,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,none,True,1115,1323,740,740,37,72480,74200,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,none,True,1115,1327,140,140,7,66400,171220,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,none,True,1115,1352,180,180,9,155080,328040,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,none,True,1115,1362,360,360,18,325100,325980,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,none,True,1115,1363,80,80,4,84260,154480,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,none,True,1115,1365,2600,2600,130,69100,339220,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,none,True,1115,1374,40,40,2,66020,154460,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,none,True,1115,1377,20,20,1,66620,66620,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,none,True,1115,1378,2780,2780,139,66680,339340,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,none,True,1115,1383,1920,1920,96,66420,344300,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,none,True,1115,1385,260,260,13,154060,241180,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,none,True,1115,1391,460,460,23,66340,328120,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,none,True,1115,1393,500,500,25,81840,166840,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,none,True,1115,1395,480,480,24,68640,171180,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,none,True,1115,1399,140,140,7,66460,83340,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,none,True,1115,1401,1180,1180,59,245480,336540,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,none,True,1115,1416,20,20,1,338040,338040,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,none,True,1115,1460,220,220,11,256980,326020,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,none,True,1115,1469,80,80,4,323300,323440,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,none,True,1115,1535,60,60,3,243960,244240,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,none,True,1115,1547,1240,1240,62,332920,343380,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,none,True,1115,1625,680,680,34,237180,262660,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,none,True,1115,1629,700,700,35,326700,346280,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,none,True,1115,1658,6380,6380,319,153380,343400,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,none,True,1115,1660,120,120,6,166060,343840,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,none,True,1115,1701,180,180,9,241060,257440,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,none,True,1115,1702,1400,1400,70,154920,343040,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,none,True,1116,1142,20,20,1,5560,5560,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,none,True,1116,1164,120,120,6,4160,4300,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,none,True,1116,1179,20,20,1,9080,9080,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,none,True,1116,1190,60,60,3,18580,22980,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,none,True,1116,1193,660,660,33,4300,28260,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,none,True,1116,1196,40,40,2,18640,22940,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,none,True,1116,1261,20,20,1,24660,24660,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,none,True,1116,1295,40,40,2,4180,4320,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,none,True,1116,1305,20,20,1,20640,20640,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,none,True,1116,1320,20,20,1,20340,20340,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,none,True,1116,1352,80,80,4,25520,25640,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,none,True,1116,1365,240,240,12,13780,24540,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,none,True,1116,1378,80,80,4,15680,20940,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,none,True,1116,1383,60,60,3,21080,25300,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,none,True,1116,1393,80,80,4,12420,13560,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,none,True,1116,1399,80,80,4,25980,27460,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,none,True,1130,1144,1480,1480,74,158460,344240,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,none,True,1130,1149,600,600,30,339840,344880,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,none,True,1130,1157,3780,3780,189,18460,341060,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,none,True,1130,1159,960,960,48,164380,274040,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,none,True,1130,1164,280,280,14,163900,273500,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,none,True,1130,1168,380,380,19,268740,269360,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,none,True,1130,1190,80,80,4,251560,344900,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,none,True,1130,1191,500,500,25,17560,18560,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,none,True,1130,1193,100,100,5,163900,252020,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,none,True,1130,1196,480,480,24,338420,340880,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,none,True,1130,1202,40,40,2,268460,272860,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,none,True,1130,1205,20,20,1,339960,339960,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,none,True,1130,1207,100,100,5,163440,171340,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,none,True,1130,1209,20,20,1,338360,338360,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,none,True,1130,1210,100,100,5,173260,344880,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,none,True,1130,1221,2980,2980,149,163920,274780,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,none,True,1130,1232,40,40,2,271460,272920,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,none,True,1130,1260,1340,1340,67,158480,344880,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,none,True,1130,1295,360,360,18,158720,342940,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,none,True,1130,1365,260,260,13,170260,256960,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,none,True,1130,1378,260,260,13,253420,253860,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,none,True,1130,1385,340,340,17,190280,190800,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,none,True,1130,1401,240,240,12,337900,338120,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,none,True,1130,1460,20,20,1,256720,256720,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,none,True,1130,1547,1100,1100,55,268260,336340,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,none,True,1130,1629,120,120,6,336460,344780,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,none,True,1130,1658,60,60,3,171320,254460,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,none,True,1130,1660,860,860,43,164460,338200,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,none,True,1130,1769,1740,1740,87,167980,253020,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,none,True,1142,1144,20,20,1,184980,184980,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,none,True,1142,1149,40,40,2,4280,4720,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,none,True,1142,1157,20,20,1,189780,189780,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,none,True,1142,1159,20,20,1,178300,178300,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,none,True,1142,1164,100,100,5,265680,265900,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
sociopatterns_hospital,sociopatterns_hospital,sociopatterns,temporal_contact_aggregated,none,True,1142,1179,40,40,2,187100,194760,data/raw/socioHos/hospital_lyon_contacts.dat/detailed_list_of_contacts_Hospital.dat
